emp_no,first_name,last_name,birth_date,from_date,to_date,title
263226,Qiwen,McDermid,1964-03-28,1995-03-22,9999-01-01,Staff
263236,Randi,Braunmuhl,1964-04-03,1992-03-15,9999-01-01,Senior Staff
263238,Goetz,Birge,1964-10-25,1990-02-03,9999-01-01,Senior Engineer
263246,Sanjit,Fujisawa,1964-03-23,1999-08-24,9999-01-01,Staff
263253,Jasminko,Ibel,1963-05-04,2000-05-09,9999-01-01,Engineer
263254,Vidar,Plotkin,1963-12-03,1987-11-30,9999-01-01,Engineer
263257,Marl,Lunn,1964-10-27,1995-05-30,9999-01-01,Engineer
263260,Mostafa,Peot,1963-12-08,1997-04-29,9999-01-01,Senior Staff
263275,Garnet,Codenie,1963-10-12,1992-12-10,9999-01-01,Senior Engineer
263278,Constantino,Dayang,1963-03-04,1991-12-05,9999-01-01,Staff
263285,Idoia,Braccini,1964-07-12,1996-06-11,9999-01-01,Engineer
263290,Douadi,Gecsel,1963-09-04,1989-12-18,9999-01-01,Senior Engineer
263294,Sanjoy,Litzkow,1964-08-10,1998-06-16,9999-01-01,Technique Leader
263295,Magdalena,Coullard,1963-09-05,2000-01-11,9999-01-01,Engineer
263297,Ayakannu,Braunmuhl,1963-12-17,2000-12-17,9999-01-01,Senior Engineer
263300,Younwoo,Mandelberg,1964-07-04,1992-09-22,9999-01-01,Engineer
263301,Masasuke,Tetzlaff,1964-02-06,1989-08-19,9999-01-01,Senior Engineer
263311,Rasiah,Bazzichi,1963-04-11,1999-12-20,9999-01-01,Staff
263314,Soenke,Miculan,1964-08-23,1991-09-10,9999-01-01,Staff
263319,Satyanarayana,Bashian,1963-02-08,1987-07-03,9999-01-01,Engineer
263328,Kayoko,Ventosa,1963-09-29,1989-03-07,9999-01-01,Senior Staff
263333,Oguz,Simkin,1963-11-28,1998-12-13,9999-01-01,Engineer
263339,Sakthirel,Brender,1963-03-06,1997-04-09,9999-01-01,Engineer
263340,Jiakeng,Kuzuoka,1964-07-19,1992-07-31,9999-01-01,Senior Staff
263343,Akhilish,Montemayor,1964-08-05,1996-07-18,9999-01-01,Senior Staff
263348,Karlis,Simmel,1963-10-10,1993-07-01,9999-01-01,Senior Engineer
263350,Guozhong,Schiper,1963-04-16,1985-04-17,9999-01-01,Staff
263353,DeForest,Kusakari,1963-03-18,2002-07-06,9999-01-01,Engineer
263361,Murthy,Kitsuregawa,1963-09-25,1991-01-29,9999-01-01,Senior Engineer
263370,Shakhar,Ranze,1965-01-03,1999-05-29,9999-01-01,Staff
263373,Noritoshi,Cincotta,1963-07-22,2001-10-28,9999-01-01,Engineer
263378,Yahiko,Makrucki,1963-10-09,1996-11-08,9999-01-01,Engineer
263384,Kellie,Tchuente,1963-06-29,1993-07-11,9999-01-01,Senior Engineer
263386,Zhongwei,Angot,1963-05-30,1987-05-08,9999-01-01,Senior Staff
263387,Ortrun,McFarlan,1963-01-29,1999-06-04,9999-01-01,Engineer
263396,Hatim,McAffer,1963-08-24,1992-11-28,9999-01-01,Senior Staff
263406,Bernardo,Rotem,1964-02-24,1991-07-18,9999-01-01,Senior Engineer
263417,Jackson,Schwartzburd,1963-04-16,1992-06-23,9999-01-01,Senior Engineer
263434,Bojan,Kambil,1963-12-27,1993-01-23,9999-01-01,Senior Staff
263436,Tze,Delaune,1963-03-10,1995-07-14,9999-01-01,Senior Staff
263439,Atreye,Kabayashi,1965-01-09,1986-12-15,9999-01-01,Senior Engineer
263447,Sadok,Esteva,1963-12-02,1987-08-04,9999-01-01,Senior Engineer
263452,Jiafu,Oberman,1963-07-10,1996-02-28,9999-01-01,Senior Engineer
263457,Aris,Barriga,1963-02-04,1998-05-25,9999-01-01,Engineer
263469,Ramya,Restivo,1963-06-16,1995-07-26,9999-01-01,Staff
263470,Owen,Imataki,1964-06-25,1987-10-12,9999-01-01,Assistant Engineer
263479,Sanjiv,Backhouse,1963-02-28,1999-12-09,9999-01-01,Engineer
263486,Gita,Pargaonkar,1964-03-04,1995-06-24,9999-01-01,Staff
263493,Suebskul,Kieras,1963-08-13,1994-11-18,9999-01-01,Senior Engineer
263499,JoAnne,Thorensen,1964-05-29,1988-06-01,9999-01-01,Senior Engineer
263505,Guoxiang,Stille,1963-08-21,1991-01-21,9999-01-01,Senior Engineer
263511,Katsuyuki,Georgatos,1964-11-14,1990-03-27,9999-01-01,Senior Staff
263513,Leni,Dusink,1964-08-04,1990-11-08,9999-01-01,Senior Staff
263533,Susanna,Samarati,1963-02-27,1991-04-08,9999-01-01,Senior Engineer
263535,Renny,Atrawala,1964-06-22,1996-03-18,9999-01-01,Senior Engineer
263536,Kiyotoshi,Chaudhury,1964-07-15,1986-02-12,9999-01-01,Senior Staff
263542,Arto,Papadias,1964-03-16,1995-03-18,9999-01-01,Engineer
263546,Vojin,Ushiama,1964-04-10,1987-03-01,9999-01-01,Assistant Engineer
263555,Ingemar,Birnbaum,1964-09-27,1986-02-21,9999-01-01,Engineer
263565,Mizuhito,Badr,1963-05-18,1995-11-17,9999-01-01,Technique Leader
263571,Berna,Luft,1963-12-04,1987-05-05,9999-01-01,Senior Engineer
263585,Gad,Potthoff,1964-10-09,1995-05-03,9999-01-01,Engineer
263593,Huai,Wissmann,1964-09-20,1998-03-13,9999-01-01,Senior Engineer
263596,Danil,Luca,1963-02-19,1990-12-21,9999-01-01,Senior Staff
263601,Nechama,Verspoor,1964-09-05,1993-02-19,9999-01-01,Engineer
263628,Tamiya,Heusch,1963-05-20,1986-04-11,9999-01-01,Technique Leader
263635,Felicidad,Capobianchi,1963-07-13,2001-03-03,9999-01-01,Senior Staff
263638,Subir,Nyrup,1964-04-14,1988-04-22,9999-01-01,Staff
263645,Mingsen,Lally,1965-01-19,1990-12-04,9999-01-01,Senior Engineer
263649,Mechthild,Zongker,1965-01-17,1993-07-26,9999-01-01,Senior Staff
263650,Candida,Kuzuoka,1963-07-02,1987-06-01,9999-01-01,Senior Staff
263654,Bikash,Bail,1964-01-13,1998-10-10,9999-01-01,Senior Engineer
263658,Franziska,Sinicrope,1964-02-09,1993-04-11,9999-01-01,Engineer
263675,Herbert,Ginneken,1964-05-18,1986-12-04,9999-01-01,Staff
263677,Ishfaq,Varman,1963-02-13,1998-10-02,9999-01-01,Engineer
263682,Masako,Minakawa,1964-03-11,1998-06-08,9999-01-01,Engineer
263686,Lobel,Heuter,1964-07-12,1990-08-08,9999-01-01,Staff
263688,Qingxiang,Porenta,1964-10-10,1998-02-17,9999-01-01,Staff
263700,Billie,Breugel,1964-12-06,2000-08-06,9999-01-01,Senior Staff
263709,Anestis,Rusterholz,1964-07-28,1998-01-20,9999-01-01,Engineer
263715,Gadiel,Pearson,1964-12-06,1998-02-27,9999-01-01,Engineer
263732,Kazuhiko,Kavanagh,1963-12-16,1986-10-30,9999-01-01,Senior Engineer
263739,Demos,Tramer,1963-09-27,1987-07-29,9999-01-01,Senior Engineer
263741,Huiqun,Basagni,1964-08-06,1991-10-29,9999-01-01,Senior Engineer
263747,Sanjai,Barinka,1964-04-20,1993-08-11,9999-01-01,Senior Engineer
263778,Tommaso,Waschkowski,1964-03-23,1991-05-02,9999-01-01,Senior Engineer
263782,Luerbio,Luce,1964-05-23,1999-08-03,9999-01-01,Engineer
263786,Caolyn,Waeselynck,1964-01-30,2002-03-25,9999-01-01,Staff
263791,Tzu,Reistad,1963-06-12,1991-11-19,9999-01-01,Senior Staff
263800,Mari,Baalen,1964-11-25,1987-11-18,9999-01-01,Staff
263803,Mandell,Zastre,1963-11-18,2000-04-10,9999-01-01,Engineer
263817,Kristinn,Siepmann,1963-09-10,1996-12-27,9999-01-01,Senior Staff
263820,Yinlin,Kampfer,1964-12-24,1992-05-26,9999-01-01,Senior Staff
263823,Narain,Eugenio,1964-01-23,1996-03-12,9999-01-01,Engineer
263827,Nectarios,Ulupinar,1964-06-16,1989-12-06,9999-01-01,Engineer
263837,Josyula,Potthoff,1963-10-28,1997-01-17,9999-01-01,Engineer
263844,Weiye,Schusler,1964-06-09,1989-01-10,9999-01-01,Senior Staff
263846,Evgueni,Veldwijk,1963-06-07,1991-10-24,9999-01-01,Senior Engineer
263847,Piyush,Otillio,1964-08-16,1985-09-21,9999-01-01,Senior Engineer
263859,Naftaly,Aloia,1963-09-25,1992-07-30,9999-01-01,Senior Staff
263884,Charlene,Piazza,1963-10-24,2002-06-21,9999-01-01,Staff
263885,Mingzeng,Gopalakrishnan,1964-11-18,1986-10-27,9999-01-01,Senior Engineer
263888,Mayuri,Mitsuhashi,1964-05-24,1991-11-26,9999-01-01,Engineer
263897,Shaowen,Mitsuhashi,1964-12-28,1989-11-07,9999-01-01,Senior Staff
263904,Yuqun,Hanabata,1964-12-30,1992-07-03,9999-01-01,Engineer
263917,Zhongwei,Stanfel,1964-03-06,1987-03-03,9999-01-01,Staff
263923,Hairong,Bratsberg,1964-04-04,1993-11-14,9999-01-01,Engineer
263926,Fusako,Schwartzbauer,1965-01-03,1985-04-07,9999-01-01,Staff
263958,Almudena,Kilgore,1963-07-31,1997-02-02,9999-01-01,Assistant Engineer
263972,Kamakshi,Bael,1964-04-20,1993-05-17,9999-01-01,Senior Staff
263983,Odinaldo,Raoux,1964-09-05,1996-04-15,9999-01-01,Assistant Engineer
263984,Shmuel,Staudhammer,1964-07-26,1996-09-05,9999-01-01,Staff
263991,Shigehiro,Schoegge,1963-04-26,2001-06-12,9999-01-01,Staff
263999,Salvador,Nooteboom,1964-03-08,1997-05-29,9999-01-01,Senior Engineer
264003,Tiina,Schrooten,1963-02-22,1995-12-10,9999-01-01,Staff
264009,Pradeep,Nitsch,1964-01-22,1991-05-02,9999-01-01,Staff
264026,Kolar,Hmelo,1963-05-09,1999-07-27,9999-01-01,Staff
264027,Houman,Lanteri,1964-08-13,1993-06-04,9999-01-01,Senior Staff
264030,Zdislav,Solares,1965-01-15,1990-12-14,9999-01-01,Engineer
264048,Maris,Lammel,1963-02-12,1985-08-01,9999-01-01,Engineer
264062,Bernd,Bernardeschi,1964-09-22,1995-02-10,9999-01-01,Senior Staff
264063,Shim,Chelton,1963-02-18,1990-05-02,9999-01-01,Senior Staff
264064,Fumiko,Isard,1964-03-24,1996-08-25,9999-01-01,Engineer
264070,Djelloul,Swan,1963-02-22,1998-02-19,9999-01-01,Staff
264071,Magy,Orlowska,1963-08-23,1985-12-14,9999-01-01,Staff
264072,Alselm,Zhang,1964-07-26,1991-03-26,9999-01-01,Senior Engineer
264076,Anwar,Antonakopoulos,1963-07-27,1985-09-20,9999-01-01,Senior Staff
264114,Shietung,Vadhan,1964-07-21,1988-01-03,9999-01-01,Senior Engineer
264119,Hausi,Spinelli,1964-04-21,1998-08-03,9999-01-01,Senior Staff
264135,Sastry,Undy,1963-09-07,1996-05-29,9999-01-01,Staff
264147,Stamatina,Goldhammer,1963-06-06,1986-12-28,9999-01-01,Engineer
264159,Xiadong,Hemaspaandra,1963-11-10,1995-07-17,9999-01-01,Staff
264166,Dmitry,Rosaz,1963-10-29,1989-06-17,9999-01-01,Engineer
264167,Baoqiu,Tomescu,1965-01-25,1996-05-01,9999-01-01,Senior Engineer
264168,Kaijung,Peternell,1964-04-20,1999-08-22,9999-01-01,Engineer
264172,Mong,Hockney,1963-12-18,1988-04-04,9999-01-01,Engineer
264175,Henk,Boudaillier,1963-07-22,1988-04-29,9999-01-01,Engineer
264177,Masadi,Wielonsky,1964-08-18,1994-05-02,9999-01-01,Staff
264182,Zhiwei,Brodie,1964-04-27,1994-12-03,9999-01-01,Senior Staff
264189,Charmane,Binding,1964-10-20,1986-06-25,9999-01-01,Senior Staff
264196,Tesuro,Shackel,1963-12-07,1985-06-29,9999-01-01,Engineer
264204,Somnath,Tempesti,1963-07-31,1996-11-07,9999-01-01,Engineer
264220,Rosine,Plump,1964-03-26,1997-04-29,9999-01-01,Senior Staff
264224,Mantis,Ramsey,1963-05-09,1989-03-10,9999-01-01,Senior Staff
264226,Stafford,Ghelli,1964-02-03,1995-04-17,9999-01-01,Senior Staff
264229,Nalini,Hofstetter,1964-09-25,1986-02-07,9999-01-01,Senior Staff
264245,Khedija,Wegerle,1964-06-13,1994-06-18,9999-01-01,Engineer
264246,Teiji,Nicolson,1963-06-09,1993-10-16,9999-01-01,Staff
264256,Giri,Heuser,1963-06-26,1994-05-14,9999-01-01,Senior Engineer
264262,Caolyn,Worfolk,1964-07-28,1999-09-13,9999-01-01,Engineer
264286,Moni,Bade,1963-09-07,1998-06-12,9999-01-01,Staff
264294,Cordelia,Lund,1963-12-15,1997-12-21,9999-01-01,Engineer
264299,Elrique,Kushnir,1963-01-27,1988-10-31,9999-01-01,Senior Staff
264309,Zhigen,Pehl,1964-05-23,1987-11-25,9999-01-01,Engineer
264313,Wanqing,Dulin,1963-07-05,1992-01-15,9999-01-01,Senior Engineer
264320,Rildo,Peral,1964-08-19,1991-12-06,9999-01-01,Engineer
264322,Leandro,Swist,1965-01-03,1991-01-06,9999-01-01,Staff
264332,Maik,Ranka,1963-01-15,1996-12-30,9999-01-01,Staff
264335,Eirik,Schauser,1963-12-09,1985-03-21,9999-01-01,Senior Staff
264339,Sanjeeva,Alameldin,1963-11-14,1988-09-05,9999-01-01,Senior Staff
264348,Marke,Nitsch,1964-04-11,1997-04-21,9999-01-01,Engineer
264365,Szabolcs,Itschner,1964-10-05,1989-05-02,9999-01-01,Staff
264366,Kwok,Emden,1963-06-01,1991-04-13,9999-01-01,Senior Staff
264368,Constantino,Baik,1963-05-02,1999-07-05,9999-01-01,Staff
264376,Tran,Ossenbruggen,1964-08-11,1992-11-12,9999-01-01,Senior Staff
264378,Premsyl,Puppo,1964-07-13,1999-07-16,9999-01-01,Engineer
264414,Cordelia,Vieri,1963-11-05,1992-03-01,9999-01-01,Senior Engineer
264417,Boaz,Asser,1963-03-22,1999-11-17,9999-01-01,Staff
264455,Idoia,Fadgyas,1963-01-28,1993-09-28,9999-01-01,Senior Staff
264464,Xuedong,Schaap,1963-08-07,1999-09-20,9999-01-01,Staff
264467,Abdelwaheb,Bondorf,1964-09-17,1993-09-19,9999-01-01,Staff
264471,Temple,Pews,1963-01-23,1987-01-02,9999-01-01,Senior Staff
264475,Henk,Berendt,1963-05-07,1993-10-16,9999-01-01,Staff
264480,Pranjal,Munawer,1963-10-26,1989-03-11,9999-01-01,Staff
264489,Boriana,Merle,1963-12-02,1996-02-27,9999-01-01,Assistant Engineer
264505,Rimon,Lowrie,1964-02-18,1992-04-22,9999-01-01,Engineer
264520,Patricio,Cardazo,1963-01-15,1994-03-04,9999-01-01,Senior Engineer
264523,Werner,Siksek,1963-02-13,1986-06-24,9999-01-01,Staff
264532,Shietung,Pettis,1963-10-21,1987-01-30,9999-01-01,Engineer
264536,Mooi,Katzenelson,1963-01-14,1988-03-31,9999-01-01,Senior Engineer
264571,Zine,Krider,1963-07-27,1988-07-25,9999-01-01,Technique Leader
264572,Mayuko,Talmor,1964-06-28,1989-08-27,9999-01-01,Senior Staff
264575,Vishwani,Pargas,1963-01-08,1993-09-30,9999-01-01,Senior Engineer
264579,Saddek,Welham,1964-02-21,1996-09-30,9999-01-01,Engineer
264584,Zhenhua,Baak,1964-01-21,1998-05-17,9999-01-01,Staff
264611,Atilio,Schaaf,1963-10-12,1986-04-13,9999-01-01,Senior Staff
264619,Ghassan,Asser,1963-08-30,1989-06-21,9999-01-01,Senior Staff
264626,Noritoshi,Bakhtari,1965-01-13,1993-02-03,9999-01-01,Senior Staff
264634,Godehard,Baer,1963-12-21,1994-12-02,9999-01-01,Engineer
264641,Phuoc,Stranks,1963-05-13,1992-05-06,9999-01-01,Engineer
264642,Sajjad,Hanabata,1964-09-02,1995-07-28,9999-01-01,Engineer
264660,Avishai,Waterhouse,1964-10-10,1995-12-16,9999-01-01,Engineer
264679,Olivera,Greibach,1964-11-21,1997-07-27,9999-01-01,Senior Staff
264681,Teruyuki,Isard,1964-03-26,1994-07-19,9999-01-01,Senior Staff
264691,Serenella,Sluis,1963-05-04,1992-12-08,9999-01-01,Senior Engineer
264698,Nakhoon,McFarlan,1964-06-29,1994-06-28,9999-01-01,Senior Staff
264708,Taisook,Ranze,1963-11-16,1987-04-25,9999-01-01,Staff
264721,Younwoo,Brattka,1964-07-01,2001-02-15,9999-01-01,Senior Engineer
264744,Sailaja,Szilard,1963-06-23,1991-01-15,9999-01-01,Senior Engineer
264757,Djelloul,Tischendorf,1964-09-08,1986-04-24,9999-01-01,Engineer
264768,Hirochika,Marwedel,1964-04-15,1991-01-02,9999-01-01,Senior Engineer
264772,Ronghao,Leijenhorst,1964-03-16,1985-03-09,9999-01-01,Engineer
264774,Sariel,Bach,1963-10-02,1987-09-13,9999-01-01,Senior Engineer
264781,Ingmar,Remmers,1963-08-03,1996-02-15,9999-01-01,Senior Engineer
264784,Mona,Knightly,1964-06-11,1993-10-08,9999-01-01,Senior Staff
264792,Odoardo,Godskesen,1964-12-09,1998-11-10,9999-01-01,Engineer
264796,Fai,Steenbeek,1963-11-18,1998-04-10,9999-01-01,Engineer
264829,Poornachandra,Crelier,1963-11-10,1991-09-18,9999-01-01,Staff
264832,Otmar,Egerstedt,1963-03-07,1997-07-30,9999-01-01,Senior Staff
264835,Tsvetan,Markovitch,1964-12-02,1985-10-16,9999-01-01,Staff
264836,Maja,Yetim,1963-12-08,1990-05-14,9999-01-01,Engineer
264838,George,Krychniak,1964-03-11,1991-10-11,9999-01-01,Senior Engineer
264843,Danel,Parfitt,1964-06-01,1995-09-24,9999-01-01,Staff
264856,Jinya,Luiz,1963-07-21,1994-06-20,9999-01-01,Technique Leader
264877,Khaled,Gini,1963-01-12,1997-08-16,9999-01-01,Staff
264880,Adhemar,Cairo,1964-10-07,1993-12-16,9999-01-01,Senior Engineer
264882,Licheng,Renear,1963-11-05,1996-09-22,9999-01-01,Engineer
264885,Sudhanshu,Orlowska,1964-03-20,1990-05-11,9999-01-01,Senior Staff
264886,Kellyn,Bugaenko,1963-10-29,1998-05-15,9999-01-01,Staff
264897,Dannz,Suermann,1964-03-21,1986-05-10,9999-01-01,Senior Engineer
264899,Xinyu,Parascandalo,1964-01-01,1989-07-10,9999-01-01,Assistant Engineer
264900,Mani,Tomescu,1964-03-05,1998-03-03,9999-01-01,Engineer
264905,Zhonghua,Sidje,1963-02-08,1990-04-01,9999-01-01,Engineer
264906,Eckart,Tsukune,1963-02-26,1992-11-25,9999-01-01,Staff
264923,Goa,Brookman,1964-04-27,1990-12-13,9999-01-01,Senior Engineer
264924,Shaz,Koprowski,1963-04-29,1993-09-13,9999-01-01,Engineer
264928,Caolyn,Ermel,1963-02-23,1987-04-06,9999-01-01,Senior Staff
264939,Bogdan,Bahi,1965-01-10,1999-02-13,9999-01-01,Engineer
264944,Ugo,Chimia,1963-07-15,1992-07-06,9999-01-01,Engineer
264959,Yaghout,Kemmerer,1964-07-06,1996-12-11,9999-01-01,Senior Engineer
264964,Pranjal,Lubachevsky,1964-01-31,1999-07-06,9999-01-01,Engineer
264978,Yagil,Tischendorf,1963-09-19,1999-03-16,9999-01-01,Senior Engineer
264983,Martine,Swick,1964-10-22,1996-12-03,9999-01-01,Staff
264987,Moon,Zastre,1963-09-23,1997-09-16,9999-01-01,Staff
264988,Hauke,Denos,1963-12-30,1986-01-07,9999-01-01,Senior Engineer
264989,Mana,Krone,1963-03-22,1993-08-16,9999-01-01,Engineer
265001,Weiru,Demri,1964-03-22,1986-02-14,9999-01-01,Senior Staff
265015,Aiichiro,Vitiello,1963-09-20,1993-03-03,9999-01-01,Staff
265017,Cullen,Weedon,1963-03-24,1986-01-16,9999-01-01,Technique Leader
265027,Taisook,Lamma,1964-05-19,1997-06-27,9999-01-01,Engineer
265031,Oksana,Theuretzbacher,1964-08-14,1999-09-01,9999-01-01,Engineer
265039,Navid,Staudhammer,1965-01-03,1992-10-18,9999-01-01,Staff
265055,Jiakeng,Jansen,1964-12-18,1989-12-23,9999-01-01,Engineer
265056,Kshitij,Radivojevic,1963-02-05,1994-08-03,9999-01-01,Engineer
265058,Hideyuki,Erev,1963-11-22,1987-03-12,9999-01-01,Senior Engineer
265066,Roded,Kriebel,1963-11-04,1989-06-15,9999-01-01,Senior Engineer
265069,Mabry,Shumilov,1963-10-29,1998-08-28,9999-01-01,Engineer
265073,Mack,Marwedel,1963-06-14,1997-05-22,9999-01-01,Staff
265077,Divine,Alameldin,1964-08-17,1997-02-05,9999-01-01,Senior Staff
265082,Hitofumi,Champarnaud,1964-12-09,1988-12-16,9999-01-01,Technique Leader
265093,Siddarth,Krogh,1964-05-22,1986-12-15,9999-01-01,Senior Engineer
265100,Kiyotoshi,Bierbaum,1963-09-24,1994-09-29,9999-01-01,Staff
265107,Sanjit,Crouzet,1963-11-12,1987-02-22,9999-01-01,Senior Engineer
265120,Licheng,Maginnis,1963-05-26,1996-12-02,9999-01-01,Engineer
265123,Rosalyn,Binding,1963-08-26,1986-11-04,9999-01-01,Engineer
265127,Zhiguo,Sullins,1963-10-31,1994-02-18,9999-01-01,Engineer
265136,Sigeru,Zongker,1963-12-09,1985-03-09,9999-01-01,Senior Engineer
265144,Ute,Stamatiou,1963-10-23,1985-04-05,9999-01-01,Senior Engineer
265158,Sibyl,Nourani,1963-12-19,1992-03-07,9999-01-01,Engineer
265163,Xiahua,Schurmann,1964-01-29,1990-10-26,9999-01-01,Senior Engineer
265164,Paraskevi,Bodoff,1964-06-27,1997-08-23,9999-01-01,Assistant Engineer
265168,Amalendu,Schapire,1964-01-14,1996-11-09,9999-01-01,Engineer
265169,Kazuyasu,Muchinsky,1963-05-27,1994-04-21,9999-01-01,Staff
265180,Leif,Pena,1964-09-13,2000-05-05,9999-01-01,Staff
265190,Kazuhisa,Eugenio,1963-09-13,1998-11-12,9999-01-01,Staff
265208,Subhankar,Schapiro,1963-07-14,1997-08-21,9999-01-01,Engineer
265209,Vitaly,Rosay,1964-03-21,1995-09-24,9999-01-01,Senior Staff
265210,Mara,Fontet,1964-07-27,1992-06-27,9999-01-01,Staff
265218,Yucai,Bergere,1963-09-14,1998-04-04,9999-01-01,Staff
265219,Bowen,Binkley,1963-01-11,1992-11-19,9999-01-01,Staff
265225,Gita,Pashtan,1963-11-19,1985-10-31,9999-01-01,Senior Engineer
265235,Barton,Zwicker,1964-05-24,1995-03-27,9999-01-01,Engineer
265247,Mingsen,Frolund,1964-01-19,1994-03-17,9999-01-01,Senior Staff
265256,Moie,Sundgren,1964-07-04,1990-04-22,9999-01-01,Staff
265264,Jovan,Taubman,1964-12-28,1987-12-09,9999-01-01,Senior Engineer
265281,Wonhee,Butner,1963-12-21,1998-05-31,9999-01-01,Technique Leader
265297,Mamdouh,Zedlitz,1964-10-02,1986-04-18,9999-01-01,Senior Engineer
265320,Morrie,DiGiano,1963-06-17,1988-10-20,9999-01-01,Staff
265329,Arvind,Farrel,1963-09-08,1997-07-30,9999-01-01,Engineer
265344,Christoper,Terekhov,1964-05-04,1998-07-17,9999-01-01,Engineer
265352,Jouni,Waleschkowski,1964-08-24,1986-03-19,9999-01-01,Engineer
265365,Tsz,Reghbati,1964-11-28,1986-01-30,9999-01-01,Senior Staff
265367,Adel,Kleiser,1963-10-03,1995-11-08,9999-01-01,Engineer
265373,Xinglin,Rajcani,1964-05-21,1993-10-19,9999-01-01,Engineer
265401,Nalini,Markovitch,1963-11-19,1999-02-13,9999-01-01,Staff
265403,Jiafu,Candan,1964-07-08,1996-09-05,9999-01-01,Staff
265410,Haldon,Syrzycki,1963-06-21,1999-07-18,9999-01-01,Staff
265416,Sham,Setiz,1963-06-28,1998-02-22,9999-01-01,Senior Staff
265420,Bader,Glinert,1964-11-22,1996-07-29,9999-01-01,Staff
265428,Vasilis,Detkin,1963-09-04,1986-03-15,9999-01-01,Senior Engineer
265439,Xiaoqiu,Iivonen,1963-07-02,1996-09-30,9999-01-01,Technique Leader
265447,Premal,Leuchs,1963-01-06,1990-01-23,9999-01-01,Senior Engineer
265449,Armond,Ertl,1963-01-29,1999-04-19,9999-01-01,Senior Engineer
265459,Gil,Garnier,1963-12-03,1985-04-29,9999-01-01,Senior Staff
265460,Tristan,Zielinski,1964-06-09,1988-09-16,9999-01-01,Engineer
265483,Abdelkader,Antonisse,1964-11-13,1995-02-10,9999-01-01,Staff
265490,Satosi,Gunderson,1964-04-11,1986-02-14,9999-01-01,Assistant Engineer
265500,Shunichi,Conti,1963-04-07,1999-02-26,9999-01-01,Staff
265504,Tadanori,Peir,1964-04-05,1994-08-18,9999-01-01,Senior Staff
265507,Yakkov,Stasinski,1964-05-21,1995-12-26,9999-01-01,Engineer
265508,Ashish,Schurmann,1964-06-27,1994-01-06,9999-01-01,Engineer
265518,Rosine,Merks,1964-04-27,1994-11-25,9999-01-01,Staff
265521,Kensei,Salverda,1965-01-04,1993-05-25,9999-01-01,Senior Engineer
265537,Isamu,Erbe,1964-07-13,1996-01-01,9999-01-01,Senior Staff
265553,Youssef,Bugaenko,1964-08-27,1999-01-03,9999-01-01,Staff
265558,Susuma,Kleiser,1965-01-31,1987-08-02,9999-01-01,Staff
265560,Noritoshi,Schieder,1964-12-22,1989-12-02,9999-01-01,Senior Staff
265561,Yinghua,Trelles,1963-02-28,1998-03-31,9999-01-01,Senior Staff
265562,Ortrun,Zwicker,1964-02-06,1994-08-25,9999-01-01,Staff
265569,Saddek,Ferriere,1964-04-02,1987-05-20,9999-01-01,Engineer
265571,Hironoby,Marwedel,1963-02-09,1994-03-28,9999-01-01,Senior Staff
265575,Chikara,Engelmann,1964-02-04,1996-10-21,9999-01-01,Engineer
265580,Remco,Szemeredi,1964-06-10,2001-02-07,9999-01-01,Staff
265586,Anwar,Kruskal,1964-09-25,1990-10-07,9999-01-01,Senior Engineer
265602,Yoshinari,Vieth,1963-06-01,1986-09-05,9999-01-01,Senior Staff
265603,Malu,Camurati,1964-11-06,1999-06-14,9999-01-01,Engineer
265615,Clyde,Denny,1964-06-21,1990-08-29,9999-01-01,Senior Staff
265620,Kazuhisa,Demir,1963-01-14,1998-02-28,9999-01-01,Engineer
265629,Duangkaew,Thorensen,1963-09-24,1992-05-28,9999-01-01,Senior Staff
265630,Alois,Ghalwash,1963-12-28,1988-11-16,9999-01-01,Engineer
265643,Charlene,Reinhard,1963-01-17,1990-12-24,9999-01-01,Senior Engineer
265651,Cordelia,Sherertz,1964-01-12,1996-04-08,9999-01-01,Engineer
265656,Kwangyoen,Lagarias,1964-09-25,1998-12-02,9999-01-01,Senior Engineer
265659,Mayuko,Peir,1964-01-02,1999-05-09,9999-01-01,Staff
265678,Brendon,Schreiter,1964-04-09,1986-07-22,9999-01-01,Senior Engineer
265689,Marie,Hennings,1963-09-11,1996-05-20,9999-01-01,Staff
265690,Yuchang,Baek,1964-09-03,1994-12-30,9999-01-01,Senior Staff
265691,Giap,Ruemmler,1963-10-26,1987-09-02,9999-01-01,Engineer
265711,Kazuhisa,Takkinen,1964-10-05,1992-11-29,9999-01-01,Senior Staff
265729,Valeri,Demian,1963-09-19,1992-09-27,9999-01-01,Senior Engineer
265737,Chirstian,Barvinok,1963-01-15,1995-08-21,9999-01-01,Senior Staff
265746,Koichi,Noriega,1963-05-14,1986-01-06,9999-01-01,Senior Engineer
265753,Aran,Pashtan,1963-08-11,1985-08-17,9999-01-01,Senior Engineer
265759,Yonghoan,Mahnke,1964-08-18,1996-01-04,9999-01-01,Staff
265760,Aleksandar,Peck,1963-02-18,1989-04-06,9999-01-01,Senior Staff
